Day,StartTime,EndTime,Course,Group,Room
THURSDAY,14:00,14:50,Design and Analysis of Algorithms,AIML 2.1,B221
MONDAY,13:00,13:50,Design and Analysis of Algorithms,AIML 2.1,B320
THURSDAY,13:00,13:50,Design and Analysis of Algorithms,AIML 2.1,B404
MONDAY,13:50,15:30,Design and Analysis of Algorithms,AIML 2.1,KFL03
WEDNESDAY,09:50,11:30,Design and Analysis of Algorithms,AIML 2.1,TLFR1
TUESDAY,16:00,16:50,Design and Analysis of Algorithms,AIML 2.4,B408
FRIDAY,16:00,16:50,Design and Analysis of Algorithms,AIML 2.4,B404
MONDAY,09:00,09:50,Design and Analysis of Algorithms,AIML 2.4,B211
THURSDAY,17:30,19:10,Design and Analysis of Algorithms,AIML 2.4,TLFL2
MONDAY,09:50,11:30,Design and Analysis of Algorithms,AIML 2.4,TLGL3
FRIDAY,14:00,14:50,Recommendation Systems (Professional Elective I),AIML 3.1,B220
WEDNESDAY,16:00,16:50,Recommendation Systems (Professional Elective I),AIML 3.1,B415
TUESDAY,11:50,13:30,Recommendation Systems (Professional Elective I),AIML 3.1,JL3
FRIDAY,12:00,12:50,Recommendation Systems (Professional Elective I),AIML 3.1,KFR02
SATURDAY,10:00,10:50,Recommendation Systems (Professional Elective I),AIML 3.2,B218
FRIDAY,15:00,15:50,Recommendation Systems (Professional Elective I),AIML 3.2,A310
SATURDAY,08:00,09:40,Recommendation Systems (Professional Elective I),AIML 3.2,KFL01
FRIDAY,09:50,11:30,Recommendation Systems (Professional Elective I),AIML 3.2,JR3
SATURDAY,14:00,14:50,Recommendation Systems (Professional Elective I),AIML 3.3,B221
SATURDAY,13:00,13:50,Recommendation Systems (Professional Elective I),AIML 3.3,B425
TUESDAY,08:00,09:40,Recommendation Systems (Professional Elective I),AIML 3.3,TLFL3
TUESDAY,09:50,11:30,Recommendation Systems (Professional Elective I),AIML 3.3,TLFR2
