Day,StartTime,EndTime,Course,Group,Room
MONDAY,08:00,08:50,Fundamentals of Mobile Computing,CSE 3.6,A309
WEDNESDAY,17:00,17:50,Fundamentals of Mobile Computing,CSE 3.6,B321
FRIDAY,13:00,13:50,Fundamentals of Mobile Computing,CSE 3.6,B302
