Day,StartTime,EndTime,Course,Group,Room
SATURDAY,11:50,13:30,Python Programming for Machine Learning,R&A 2.1,DSP Lab
WEDNESDAY,15:50,17:30,Python Programming for Machine Learning,R&A 2.1,DSP Lab
FRIDAY,13:50,15:30,Python Programming for Machine Learning,R&A 2.1,DSP Lab
THURSDAY,09:50,11:30,Python Programming for Machine Learning,R&A 2.1,DSP Lab
