Day,StartTime,EndTime,Course,Group,Room
FRIDAY,18:00,18:50,Aircraft Propulsion,AERO 3.1,B213
TUESDAY,12:00,12:50,Aircraft Propulsion,AERO 3.1,B402
THURSDAY,11:00,11:50,Aircraft Propulsion,AERO 3.1,A204
