Day,StartTime,EndTime,Course,Group,Room
FRIDAY,09:00,09:50,Computer Networks,CSE-CS 2.2,B422
THURSDAY,17:00,17:50,Computer Networks,CSE-CS 2.2,A305
THURSDAY,11:00,11:50,Computer Networks,CSE-CS 2.2,C101
FRIDAY,11:50,13:30,Computer Networks,CSE-CS 2.2,JR2
SATURDAY,09:50,11:30,Computer Networks,CSE-CS 2.2,KFL01
TUESDAY,11:50,13:30,Computer Networks,CSE-CS 2.2,TLFR5
WEDNESDAY,08:00,09:40,Computer Networks,CSE-CS 2.2,KFR03
THURSDAY,14:00,14:50,Cryptography,CSE-CS 2.1,B107
THURSDAY,16:00,16:50,Cryptography,CSE-CS 2.1,A302
WEDNESDAY,10:00,10:50,Cryptography,CSE-CS 2.1,A108
WEDNESDAY,13:50,15:30,Cryptography,CSE-CS 2.1,TLGL3
SATURDAY,13:50,15:30,Cryptography,CSE-CS 2.1,TLFL1
