Day,StartTime,EndTime,Course,Group,Room
THURSDAY,15:00,15:50,Web Programming,CSE 3.4,B418
TUESDAY,11:00,11:50,Web Programming,CSE 3.4,A308
WEDNESDAY,16:00,16:50,Web Programming,CSE 3.4,B411
FRIDAY,11:50,13:30,Web Programming,CSE 3.4,TLFL2
MONDAY,15:50,17:30,Web Programming,CSE 3.4,TLSR1
WEDNESDAY,13:50,15:30,Web Programming,CSE 3.4,TLFL2
THURSDAY,11:50,13:30,Web Programming,CSE 3.4,TLFL1
MONDAY,12:00,12:50,Computer Networks,CSE 3.4,B211
TUESDAY,14:00,14:50,Computer Networks,CSE 3.4,A311
FRIDAY,09:00,09:50,Computer Networks,CSE 3.4,B422
THURSDAY,17:30,19:10,Computer Networks,CSE 3.4,KSL03
MONDAY,13:50,15:30,Computer Networks,CSE 3.4,JL1
FRIDAY,15:50,17:30,Computer Networks,CSE 3.4,KFL03
TUESDAY,08:00,09:40,Computer Networks,CSE 3.4,TLSR1
